Address,Name,Price USD,Liquidity(1m),Volume(1m),1m Change,Open Chart,Snipe,Ghost Buyer,Global_Cluster_Percentage,DexScreener_Pair_Address,DexScreener_Liquidity_USD,DexScreener_Token_Price_USD,DexScreener_Token_Name,LP_Percent_Supply,Cluster_Token_Amount_Est,Pool_Project_Token_Amount_Est,Dump_Risk_LP_vs_Cluster_Ratio,Price_Impact_Cluster_Sell_Percent,Overall_Risk_Status,Risk_Warning_Details
BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk,Delusional Coin,0.00124200,135756.00,2960.65,6.61,"=HYPERLINK(""https://dexscreener.com/solana/BDWvvvKUS9c3C4Rz1w9tk5uD519CzD2f6n7zBk2Bbonk"",""Open Chart"")",Yes,,2.18,GNnJhyq7Jswm6YtfNNPkjwGeMEEaEpBa3PeG3YwHQoYw,136784.37,0.00126400,Delusional Coin,5.4108,21800000.00,54107741.30,0.40,28.72,High Risk,HighDumpRisk(0.4x >= 0.1x)
